code_ies,name_ies,initials,county,state,academic_organization,category,url
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS (UNIPAM),UNIPAM,Patos de Minas,MG,Centro Universitário,Privada,www.unipam.edu.br
4962,CENTRO UNIVERSITÁRIO DE SETE LAGOAS (UNIFEMM),UNIFEMM,Sete Lagoas,MG,Centro Universitário,Privada,www.unifemm.edu.br
3205,CENTRO UNIVERSITÁRIO DE VIÇOSA (UNIVIÇOSA),UNIVIÇOSA,Viçosa,MG,Centro Universitário,Privada,http://www.univicosa.com.br
1450,CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO (UNICERP),UNICERP,Patrocínio,MG,Centro Universitário,Privada,www.unicerp.edu.br
5370,Centro Universitário Doctum de Teófilo Otoni (UNIDOCTUM),UNIDOCTUM,Teófilo Otoni,MG,Centro Universitário,Privada,www.doctum.edu.br
1575,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ (UNIARAXÁ),UNIARAXÁ,Araxá,MG,Centro Universitário,Privada,www.uniaraxa.edu.br
142,CENTRO UNIVERSITÁRIO DO TRIÂNGULO (UNITRI),UNITRI,Uberlândia,MG,Centro Universitário,Privada,www.unitri.edu.br
1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH (ESTÁCIO BH),ESTÁCIO BH,Belo Horizonte,MG,Centro Universitário,Privada,www.estacio.br
1986,CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA,-,Juiz de Fora,MG,Centro Universitário,Privada,www.estacio.br
1913,CENTRO UNIVERSITÁRIO FAMINAS (UNIFAMINAS),UNIFAMINAS,Muriaé,MG,Centro Universitário,Privada,www.faminas.edu.br
4256,Centro Universitário FIP-MOC (UNIFIPMoc),UNIFIPMoc,Montes Claros,MG,Centro Universitário,Privada,www.unifipmoc.edu.br
545,Centro Universitário FUNCESI (UNIFUNCESI),UNIFUNCESI,Itabira,MG,Centro Universitário,Privada,www.funcesi.br
5592,Centro Universitário Funorte (UNIFUNORTE),UNIFUNORTE,Montes Claros,MG,Centro Universitário,Privada,www.funorte.com.br
1362,Centro Universitário Governador Ozanam Coelho (UNIFAGOC),UNIFAGOC,Ubá,MG,Centro Universitário,Privada,www.unifagoc.edu.br
19512,Centro Universitário Imepac - Araguari,-,Araguari,MG,Centro Universitário,Privada,www.imepac.edu.br
1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO (UNIFUCAMP),UNIFUCAMP,Monte Carmelo,MG,Centro Universitário,Privada,www.unifucamp.edu.br
216,CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX (CEUNIH),CEUNIH,Belo Horizonte,MG,Centro Universitário,Privada,www.izabelahendrix.edu.br
343,CENTRO UNIVERSITÁRIO NEWTON PAIVA (NEWTON PAIVA),NEWTON PAIVA,Belo Horizonte,MG,Centro Universitário,Privada,www.newtonpaiva.br
308,CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS (UNIPAC),UNIPAC,Barbacena,MG,Centro Universitário,Privada,www.unipac.br
1599,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES (UNIPTAN),UNIPTAN,São João del Rei,MG,Centro Universitário,Privada,www.uniptan.edu.br
1202,Centro Universitário Santa Rita (UNIFASAR),UNIFASAR,Conselheiro Lafaiete,MG,Centro Universitário,Privada,http://www.fasar.com.br
344,CENTRO UNIVERSITÁRIO UNA (UNA),UNA,Belo Horizonte,MG,Centro Universitário,Privada,www.una.br
14028,Centro Universitário UNA de Betim,-,Betim,MG,Centro Universitário,Privada,www.una.br
15452,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO (UNA),UNA,Bom Despacho,MG,Centro Universitário,Privada,www.una.br
4766,Centro Universitário UNA de Contagem,-,Contagem,MG,Centro Universitário,Privada,www.una.br
1598,CENTRO UNIVERSITÁRIO UNA DE UBERLÂNDIA,-,Uberlândia,MG,Centro Universitário,Privada,www.una.br
1984,Centro Universitário Unifacig,-,Manhuaçu,MG,Centro Universitário,Privada,www.unifacig.edu.br
1666,CENTRO UNIVERSITÁRIO UNIHORIZONTES,-,Belo Horizonte,MG,Centro Universitário,Privada,www.unihorizontes.br
27,Centro Universitário Vale do Rio Verde,-,Três Corações,MG,Centro Universitário,Privada,www.unincor.br
4846,Centro Universitário Vértice (UNIVÉRTIX),UNIVÉRTIX,Matipó,MG,Centro Universitário,Privada,www.univertix.net
19215,ESCOLA DE CONTAS E CAPACITAÇÃO PROFESSOR PEDRO ALEIXO,-,Belo Horizonte,MG,Escola de Governo,Publica,http://escoladecontas.tce.mg.gov.br/
345,ESCOLA DE ENGENHARIA KENNEDY (EEK),EEK,Belo Horizonte,MG,Faculdade,Privada,www.kennedy.br
23028,Escola de Sargentos das Armas (ESA),ESA,Três Corações,MG,Faculdade,Publica,http:www.esa.ensino.eb.br
22764,ESCOLA SUPERIOR DE EDUCAÇÃO (ESJUS),ESJUS,Belo Horizonte,MG,Faculdade,Privada,www.iesla.com.br
2849,ESCOLA SUPERIOR DOM HELDER CÂMARA (ESDHC),ESDHC,Belo Horizonte,MG,Faculdade,Privada,www.domhelder.edu.br
989,ESCOLA SUPERIOR EM MEIO AMBIENTE (ESMA),ESMA,Iguatama,MG,Faculdade,Privada,www.fevasf.edu.br
12718,Faculdade Acesita (FACESITA),FACESITA,Timóteo,MG,Faculdade,Privada,www.faculdadeacesita.com.br
13300,FACULDADE ADJETIVO CETEP (ADJETIVO-CETEP),ADJETIVO-CETEP,Mariana,MG,Faculdade,Privada,www.adjetivocetep.combr
1068,FACULDADE ALDETE MARIA ALVES (FAMA),FAMA,Iturama,MG,Faculdade,Privada,www.facfama.edu.br
23332,Faculdade ALFA de Teófilo Otoni (ALFA),ALFA,Teófilo Otoni,MG,Faculdade,Privada,www.faculdadealfa.com.br
3756,Faculdade ALFAUNIPAC de Almenara,-,Almenara,MG,Faculdade,Privada,www.faculdadealfa.com.br
1923,FACULDADE ARNALDO JANSSEN (FAJANSSEN),FAJANSSEN,Belo Horizonte,MG,Faculdade,Privada,www.faculdadearnaldo.edu.br
832,FACULDADE ARQUIDIOCESANA DE CURVELO (FAC),FAC,Curvelo,MG,Faculdade,Privada,http://www.fac.br
1670,FACULDADE ASA DE BRUMADINHO (IECEMB - FAB),IECEMB - FAB,Brumadinho,MG,Faculdade,Privada,www.faculdadeasa.com.br
24404,FACULDADE ATENAS CENTRO DE MINAS,-,Sete Lagoas,MG,Faculdade,Privada,http://www.atenas.edu.br
22197,FACULDADE ATENAS PASSOS,-,Passos,MG,Faculdade,Privada,http://faculdadeatenas.edu.br/
22194,FACULDADE ATENAS SETE LAGOAS,-,Sete Lagoas,MG,Faculdade,Privada,http://faculdadeatenas.edu.br/
24403,FACULDADE ATENAS SUL DE MINAS,-,Passos,MG,Faculdade,Privada,http://www.atenas.edu.br/
1346,FACULDADE BATISTA DE MINAS GERAIS (FBMG),FBMG,Belo Horizonte,MG,Faculdade,Privada,www.faculdadebatista.com.br
24282,FACULDADE BOA ESPERANÇA (FABECA),FABECA,Boa Esperança,MG,Faculdade,Privada,www.fabeca.com.br
2124,FACULDADE CALAFIORI (CALAFIORI),CALAFIORI,São Sebastião do Paraíso,MG,Faculdade,Privada,calafiori.edu.br
3522,FACULDADE CATÓLICA DE POUSO ALEGRE (FACAPA),FACAPA,Pouso Alegre,MG,Faculdade,Privada,www.facapa.edu.br
21261,Faculdade CEDIN (CEDIN),CEDIN,Belo Horizonte,MG,Faculdade,Privada,www.cedin.com.br
1655,FACULDADE CENECISTA DE SETE LAGOAS (FCSL),FCSL,Sete Lagoas,MG,Faculdade,Privada,fcsl.cnec.br
1601,FACULDADE CIDADE DE COROMANDEL (FCC),FCC,Coromandel,MG,Faculdade,Privada,www.fcc.edu.br
2440,FACULDADE CIDADE DE JOÃO PINHEIRO (FCJP),FCJP,João Pinheiro,MG,Faculdade,Privada,www.fcjp.edu.br
2915,FACULDADE CIDADE DE PATOS DE MINAS (FPM),FPM,Patos de Minas,MG,Faculdade,Privada,www.faculdadepatosdeminas.edu.br
3716,FACULDADE CIÊNCIAS DA VIDA (FCV),FCV,Sete Lagoas,MG,Faculdade,Privada,ww.cienciasdavida.com.br
14383,Faculdade CNEC de Educação de Uberaba (FACEUB),FACEUB,Uberaba,MG,Faculdade,Privada,faceub.cnecuberaba.edu.br
1070,FACULDADE CNEC UNAÍ,-,Unaí,MG,Faculdade,Privada,faculdadeunai.cnec.br
627,FACULDADE CNEC VARGINHA,-,Varginha,MG,Faculdade,Privada,www.faceca.br
1330,FACULDADE COTEMIG (COTEMIG),COTEMIG,Belo Horizonte,MG,Faculdade,Privada,www.cotemig.br
1664,FACULDADE DA SAÚDE E ECOLOGIA HUMANA (FASEH),FASEH,Vespasiano,MG,Faculdade,Privada,www.faseh.edu.br
1843,FACULDADE DE ADMINISTRAÇÃO DE CAMPO BELO (FACAMP),FACAMP,Campo Belo,MG,Faculdade,Privada,www.cemes.edu.br
1254,FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO (FAI),FAI,Itabirito,MG,Faculdade,Privada,*
2477,FACULDADE DE ADMINISTRAÇÃO DE MARIANA (FAMA),FAMA,Mariana,MG,Faculdade,Privada,www.femar.edu.br
1201,FACULDADE DE ADMINISTRAÇÃO MILTON CAMPOS (FAMC),FAMC,Nova Lima,MG,Faculdade,Privada,www.mcampos.br
23275,Faculdade de Agronomia UNA de Conselheiro Lafaiete,-,Conselheiro Lafaiete,MG,Faculdade,Privada,www.una.br
2927,FACULDADE DE BELO HORIZONTE (FDR),FDR,Belo Horizonte,MG,Faculdade,Privada,http://www.fdr.edu.br/
2423,FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS (FACIT),FACIT,Montes Claros,MG,Faculdade,Privada,www.facit.edu.br
3516,FACULDADE DE CIÊNCIAS DA SAÚDE ARCHIMEDES THEODORO (FAC - SAUDE ARTHE),FAC - SAUDE ARTHE,Além Paraíba,MG,Faculdade,Privada,www.feap.edu.br
4780,FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ (FACISA),FACISA,Unaí,MG,Faculdade,Privada,www.facisaunai.com.br
18956,Faculdade de Ciências e Tecnologia de Janaúba (FACITEC),FACITEC,Janaúba,MG,Faculdade,Privada,www.soeducar.com.br
1019,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU (FACTU),FACTU,Unaí,MG,Faculdade,Privada,www.factu.br
2428,FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS (FACICA),FACICA,Campos Gerais,MG,Faculdade,Privada,www.facica.edu.br
3514,FACULDADE DE CIÊNCIAS GERENCIAIS ALVES FORTES (FACE - ALFOR),FACE - ALFOR,Além Paraíba,MG,Faculdade,Privada,www.feap.edu.br
2763,FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO (CESG),CESG,São Gotardo,MG,Faculdade,Privada,www.cesg.edu.br
728,FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO (FACIC),FACIC,Curvelo,MG,Faculdade,Privada,www.promovefacic.com.br
351,FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS (FCMMG),FCMMG,Belo Horizonte,MG,Faculdade,Privada,www.cmmg.edu.br
2843,FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA (FCMS/JF),FCMS/JF,Juiz de Fora,MG,Faculdade,Privada,www.suprema.edu.br
19963,Faculdade de Ciências Odontológicas (FCO),FCO,Montes Claros,MG,Faculdade,Privada,www.nossafco.com.br
2233,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE (FACISABH),FACISABH,Belo Horizonte,MG,Faculdade,Privada,www.facisa.com.br
2270,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA (FAEX),FAEX,Extrema,MG,Faculdade,Privada,www.faex.edu.br
1314,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MINAS GERAIS (FACISAMG),FACISAMG,Juatuba,MG,Faculdade,Privada,www.facisamg.com.br
508,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM (FACESM),FACESM,Itajubá,MG,Faculdade,Privada,facesm.br
20700,FACULDADE DE DESENVOLVIMENTO DO NORTE (FADENORTE),FADENORTE,São Francisco,MG,Faculdade,Privada,www.fadenorte.edu.br
99,FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE (FDCL),FDCL,Conselheiro Lafaiete,MG,Faculdade,Privada,www.fdcl.edu.br
13666,FACULDADE DE DIREITO DE CONTAGEM (FDCON),FDCON,Contagem,MG,Faculdade,Privada,www.fdcon.edu.br
15451,Faculdade de Direito de Ipatinga (FADIPA),FADIPA,Ipatinga,MG,Faculdade,Privada,www.fadipa.br
141,FACULDADE DE DIREITO DE VARGINHA - FADIVA (FADIVA),FADIVA,Varginha,MG,Faculdade,Privada,www.fadiva.edu.br
171,FACULDADE DE DIREITO DO SUL DE MINAS (FDSM),FDSM,Pouso Alegre,MG,Faculdade,Privada,www.fdsm.edu.br
288,FACULDADE DE DIREITO DO VALE DO RIO DOCE (FADIVALE),FADIVALE,Governador Valadares,MG,Faculdade,Privada,www.fadivale.edu.br
809,FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE (FADILESTE),FADILESTE,Reduto,MG,Faculdade,Privada,http://www.fadileste.edu.br
638,FACULDADE DE DIREITO MILTON CAMPOS (FDMC),FDMC,Nova Lima,MG,Faculdade,Privada,diretoria.mcampos.br
22101,Faculdade de Educação de Patos de Minas (FAEP),FAEP,Patos de Minas,MG,Faculdade,Privada,https://www.faeppatos.com.br/
14157,Faculdade de Educação e Estudos Sociais de Uberlândia (FEESU),FEESU,Uberlândia,MG,Faculdade,Privada,www.unipaciefom.com.br
23280,FACULDADE DE EDUCAÇÃO SUPERIOR IESLA (IESLA),IESLA,Belo Horizonte,MG,Faculdade,Privada,www.iesla.com.br
18036,FACULDADE DE EMPREENDEDORISMO E CIÊNCIAS HUMANAS (FACULDADE FAECH),FACULDADE FAECH,Uberlândia,MG,Faculdade,Privada,www.faculdadefaech.com.br
214,FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG (FEAMIG),FEAMIG,Belo Horizonte,MG,Faculdade,Privada,http://www.feamig.br
13034,Faculdade de Ensino Superior (FAES),FAES,Uberlândia,MG,Faculdade,Privada,www.faes.com.br
554,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA (FAFIBE)",FAFIBE,Boa Esperança,MG,Faculdade,Privada,www.fafibeedu.com.br
727,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO (FASF)",FASF,Luz,MG,Faculdade,Privada,http//www.fasf.edu.br
3793,FACULDADE DE FRUTAL (FAF),FAF,Frutal,MG,Faculdade,Privada,http://uniesp.edu.br/sites/frutal/
307,FACULDADE DE MEDICINA DE BARBACENA (FAME),FAME,Barbacena,MG,Faculdade,Privada,www.funjob.edu.br
284,FACULDADE DE MEDICINA DE ITAJUBÁ (FMIT),FMIT,Itajubá,MG,Faculdade,Privada,www.fmit.edu.br
3194,FACULDADE DE MINAS BH (FAMINAS-BH),FAMINAS-BH,Belo Horizonte,MG,Faculdade,Privada,faminasbh.edu.br
1940,FACULDADE DE NOVA SERRANA (FANS),FANS,Nova Serrana,MG,Faculdade,Privada,www.fans.edu.br
752,FACULDADE DE PARÁ DE MINAS (FAPAM),FAPAM,Pará de Minas,MG,Faculdade,Privada,www.fapam.edu.br
1174,FACULDADE DE SABARÁ (SOECS),SOECS,Sabará,MG,Faculdade,Privada,www.faculdadedesabara.edu.br
1581,FACULDADE DE SANTA LUZIA (FACSAL),FACSAL,Santa Luzia,MG,Faculdade,Privada,www.facsal.br
828,FACULDADE DE SÃO LOURENÇO (FASAMA),FASAMA,São Lourenço,MG,Faculdade,Privada,www.faculdadesaolourenco.com.br
3434,FACULDADE DE SAÚDE E HUMANIDADES IBITURUNA (FASI),FASI,Montes Claros,MG,Faculdade,Privada,http://www.fasi.edu.br
2935,FACULDADE DE TALENTOS HUMANOS (FACTHUS),FACTHUS,Uberaba,MG,Faculdade,Privada,http://www.facthus.edu.br/
11428,FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO (FAC FUNAM),FAC FUNAM,Pirapora,MG,Faculdade,Privada,www.funam.com.br
12848,FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BARBACENA,-,Barbacena,MG,Faculdade,Privada,www.mg.senac.br/faculdade
12772,FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BELO HORIZONTE (FTS),FTS,Belo Horizonte,MG,Faculdade,Privada,www.mg.senac.br/faculdade
1721,FACULDADE DE VIÇOSA (FDV),FDV,Viçosa,MG,Faculdade,Privada,www.fdvmg.edu.br
2636,FACULDADE DINÂMICA DO VALE DO PIRANGA (FADIP),FADIP,Ponte Nova,MG,Faculdade,Privada,www.faculdadedinamica.com.br
4329,FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM (FACEM-BH),FACEM-BH,Belo Horizonte,MG,Faculdade,Privada,www.facembh.com.br
19475,Faculdade Docktor (FADOCKTOR),FADOCKTOR,Muriaé,MG,Faculdade,Privada,unidocktor.edu.br
21929,Faculdade Doctum da Zona Norte de Juiz de Fora (Doctum),Doctum,Juiz de Fora,MG,Faculdade,Privada,www.doctum.edu.br
24208,FACULDADE DOCTUM DE ALMENARA (DOCTUM),DOCTUM,Almenara,MG,Faculdade,Privada,www.doctum.edu.br
5276,Faculdade Doctum de Carangola (DOCTUM),DOCTUM,Carangola,MG,Faculdade,Privada,www.doctum.edu.br
1558,Faculdade Doctum de João Monlevade (DOCTUM),DOCTUM,João Monlevade,MG,Faculdade,Privada,www.doctum.edu.br
2220,Faculdade Doctum de Juiz de Fora (DOCTUM),DOCTUM,Juiz de Fora,MG,Faculdade,Privada,www.doctum.edu.br
2096,FACULDADE DOCTUM DE MANHUAÇU - DOCTUM (FCM),FCM,Manhuaçu,MG,Faculdade,Privada,www.doctum.edu.br
2040,FACULDADE DO FUTURO (FAF),FAF,Manhuaçu,MG,Faculdade,Privada,www.faculdadedofuturo.edu.br
2475,FACULDADE DOM LUCIANO MENDES (FDLM),FDLM,Mariana,MG,Faculdade,Privada,www.faculdadedomluciano.com.br
682,FACULDADE DO NOROESTE DE MINAS (FINOM),FINOM,Paracatu,MG,Faculdade,Privada,www.finom.edu.br
4910,FACULDADE DO TRABALHO (FATRA),FATRA,Uberlândia,MG,Faculdade,Privada,www.fatra.edu.br
4289,FACULDADE DO VALE ELVIRA DAYRELL - FAVED (FAVED),FAVED,Virginópolis,MG,Faculdade,Privada,www.iseed-faved.com.br
3954,FACULDADE EDUCACIONAL JURÍDICA E GERENCIAL DE OLIVEIRA (FEJUGO),FEJUGO,Oliveira,MG,Faculdade,Privada,www.feol.com.br
22441,FACULDADE Ensin.E (ENSIN.E),ENSIN.E,Juiz de Fora,MG,Faculdade,Privada,www.ensin-e.edu.br
1468,FACULDADE ESAMC UBERLÂNDIA (ESAMC),ESAMC,Uberlândia,MG,Faculdade,Privada,www.esamc.br
18952,Faculdade FAMART,-,Itaúna,MG,Faculdade,Privada,www.famart.edu.br
21310,Faculdade FARUS (FARUS),FARUS,Nova Serrana,MG,Faculdade,Privada,www.faculdadefarus.com.br
13873,FACULDADE FINOM DE PATOS DE MINAS (FINOM),FINOM,Patos de Minas,MG,Faculdade,Privada,www.finom.edu.br
1484,FACULDADE IBMEC (IBMEC),IBMEC,Belo Horizonte,MG,Faculdade,Privada,www.ibmec.br
12899,FACULDADE IBRA DE MINAS GERAIS (FACULDADE FIBMG),FACULDADE FIBMG,Ipatinga,MG,Faculdade,Privada,http://www.faculdadeibra.edu.br
4773,FACULDADE IBS (IBS),IBS,Belo Horizonte,MG,Faculdade,Privada,www.faculdadeibs.edu.br
18637,Faculdade IMES (IMES),IMES,Governador Valadares,MG,Faculdade,Privada,www.imesmercosur.org.br
22966,Faculdade Instituto Brasileiro de Ensino (FACIBE),FACIBE,Belo Horizonte,MG,Faculdade,Privada,www.institutoibe.com.br
23455,Faculdade Integrada Instituto Souza (FASOUZA),FASOUZA,Ipatinga,MG,Faculdade,Privada,www.fasouza.com.br
1863,FACULDADE INTERVALE (INTERVALE),INTERVALE,Mantena,MG,Faculdade,Privada,www.intervale.edu.br
3839,Faculdade IPEMED de Ciências Médicas (IPEMED),IPEMED,Belo Horizonte,MG,Faculdade,Privada,www.ipemed.com.br
13828,FACULDADE ISEIB DE BELO HORIZONTE (FIBH),FIBH,Belo Horizonte,MG,Faculdade,Privada,www.fibh.edu.br
13663,FACULDADE ISEIB DE BETIM (FISBE),FISBE,Betim,MG,Faculdade,Privada,www.fisbe.edu.br
849,FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA (FAJE),FAJE,Belo Horizonte,MG,Faculdade,Privada,www.faculdadejesuita.edu.br
4777,FACULDADE KENNEDY DE BELO HORIZONTE (FKBH),FKBH,Belo Horizonte,MG,Faculdade,Privada,www.kennedy.br
21669,Faculdade Kennedy de Ipatinga (FKIPATINGA),FKIPATINGA,Ipatinga,MG,Faculdade,Privada,www.kennedy.br
2311,FACULDADE KENNEDY DE MINAS GERAIS - FKMG (FKMG),FKMG,Belo Horizonte,MG,Faculdade,Privada,www.kennedy.br
336,FACULDADE MACHADO SOBRINHO (FMS),FMS,Juiz de Fora,MG,Faculdade,Privada,www.machadosobrinho.com.br
507,Faculdade Mais de Ituiutaba (FacMais),FacMais,Ituiutaba,MG,Faculdade,Privada,www.facmais.edu.br
21586,Faculdade Maurício de Nassau de Betim (FMN Betim),FMN Betim,Betim,MG,Faculdade,Privada,www.mauriciodenassau.edu.br
21896,FACULDADE MAURÍCIO DE NASSAU DE DIVINÓPOLIS (FMN DIVINÓPOLIS),FMN DIVINÓPOLIS,Divinópolis,MG,Faculdade,Privada,www.mauriciodenassau.edu.br
19848,FACULDADE MAURÍCIO DE NASSAU DE JUIZ DE FORA (FMN JF),FMN JF,Juiz de Fora,MG,Faculdade,Privada,www.mauriciodenassau.edu.br
21587,Faculdade Maurício de Nassau de Uberlândia (FMN Uberlândia),FMN Uberlândia,Uberlândia,MG,Faculdade,Privada,www.mauriciodenassau.edu.br
21442,Faculdade Mega (MEGA),MEGA,Belo Horizonte,MG,Faculdade,Privada,www.megaconcursos.com.br
1253,FACULDADE METODISTA GRANBERY (FMG),FMG,Juiz de Fora,MG,Faculdade,Privada,www.granbery.edu.br
1720,FACULDADE MINAS GERAIS (FAMIG),FAMIG,Belo Horizonte,MG,Faculdade,Privada,www.famig.edu.br
16849,Faculdade Modal (Modal),Modal,Belo Horizonte,MG,Faculdade,Privada,www.modal.edu.br
3657,Faculdade Montes Claros (FACULMONTES),FACULMONTES,Montes Claros,MG,Faculdade,Privada,faculmontes.com.br
3690,FACULDADE PEDRO II (FAPE2),FAPE2,Belo Horizonte,MG,Faculdade,Privada,www.fape2.edu.br
4218,FACULDADE PEDRO LEOPOLDO (FPL),FPL,Pedro Leopoldo,MG,Faculdade,Privada,www.fpl.edu.br
1818,FACULDADE PITÁGORAS DE BELO HORIZONTE (FPAS),FPAS,Belo Horizonte,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
13684,FACULDADE PITÁGORAS DE CONTAGEM (PIT Contagem),PIT Contagem,Contagem,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
3149,FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD (FPD),FPD,Divinópolis,MG,Faculdade,Privada,http://www.faculdadepitagoras.com.br/Divinopolis
13743,FACULDADE PITÁGORAS DE GOVERNADOR VALADARES (PIT GV),PIT GV,Governador Valadares,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
2271,FACULDADE PITÁGORAS DE IPATINGA (FPI),FPI,Ipatinga,MG,Faculdade,Privada,faculdadepitagoras.com.br
19781,Faculdade Pitágoras de Juiz de Fora (FPJF),FPJF,Juiz de Fora,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
4863,FACULDADE PITÁGORAS DE POÇOS DE CALDAS,-,Poços de Caldas,MG,Faculdade,Privada,faculdadepitagoras.com.br
19785,Faculdade Pitágoras de Ribeirão das Neves (FPRN),FPRN,Ribeirão das Neves,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
19266,Faculdade Pitagoras de Sete Lagoas,-,Sete Lagoas,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
4251,FACULDADE PITÁGORAS DE TECNOLOGIA DE BELO HORIZONTE (PIT-FATEC),PIT-FATEC,Belo Horizonte,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
1492,FACULDADE PITÁGORAS DE UBERLÂNDIA (PIT UBERLÂNDIA),PIT UBERLÂNDIA,Uberlândia,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
21687,Faculdade Pitágoras Itabira (FPI),FPI,Itabira,MG,Faculdade,Privada,www.faculdadepitagoras.com.br
825,FACULDADE PRESBITERIANA GAMMON (FAGAMMON),FAGAMMON,Lavras,MG,Faculdade,Privada,www.fagammon.edu.br
15453,Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete,-,Conselheiro Lafaiete,MG,Faculdade,Privada,www.unipaclafaiete.edu.br
14162,Faculdade Presidente Antônio Carlos de Governador Valadares (FAPAC - GV ),FAPAC - GV,Governador Valadares,MG,Faculdade,Privada,www.unipacgv.com.br
14243,Faculdade Presidente Antônio Carlos de Itabirito,-,Itabirito,MG,Faculdade,Privada,WWW.ITABIRITO.UNIPAC.BR
14148,Faculdade Presidente Antônio Carlos de Mariana (FAPAM),FAPAM,Mariana,MG,Faculdade,Privada,unipacedu.com.br
14151,Faculdade Presidente Antônio Carlos de Nova Lima,-,Nova Lima,MG,Faculdade,Privada,www.novalima.com.br
14115,Faculdade Presidente Antônio Carlos de Ponte Nova,-,Ponte Nova,MG,Faculdade,Privada,www.fupacpontenova.com.br
14155,Faculdade Presidente Antônio Carlos de Sabará (FUNEES Sabará),FUNEES Sabará,Sabará,MG,Faculdade,Privada,www.unipac.br
14156,Faculdade Presidente Antônio Carlos de Teófilo Otoni,-,Teófilo Otoni,MG,Faculdade,Privada,www.unipacto.com.br
15357,Faculdade Presidente Antônio Carlos de Ubá,-,Ubá,MG,Faculdade,Privada,www.unipac.br
14246,Faculdade Presidente Antônio Carlos de Uberaba,-,Uberaba,MG,Faculdade,Privada,www.unipacuberaba.edu.br
4821,FACULDADE PROMINAS DE MONTES CLAROS (PROMINAS),PROMINAS,Montes Claros,MG,Faculdade,Privada,prominasmoc.faculdadesprominas.com.br
2450,FACULDADE PROMOVE DE BELO HORIZONTE (PROMOVE),PROMOVE,Belo Horizonte,MG,Faculdade,Privada,www.faculdadepromove.br
18462,FACULDADE PROMOVE DE CURVELO (FACURVELO),FACURVELO,Curvelo,MG,Faculdade,Privada,www.faculdadepromove.br
1252,FACULDADE PROMOVE DE MINAS GERAIS (PROMOVE),PROMOVE,Belo Horizonte,MG,Faculdade,Privada,www.faculdadepromove.br
1700,FACULDADE PROMOVE DE SETE LAGOAS (FSLMG),FSLMG,Sete Lagoas,MG,Faculdade,Privada,www.promovesetelagoas.com.br
2145,FACULDADE PROMOVE DE TECNOLOGIA (FPTEC),FPTEC,Belo Horizonte,MG,Faculdade,Privada,www.faculdadepromove.br/bh
22171,FACULDADE REGIONAL DE MINAS GERAIS (FACMINAS),FACMINAS,Bertópolis,MG,Faculdade,Privada,facminas.com
21888,Faculdade Rehagro (Rehagro),Rehagro,Belo Horizonte,MG,Faculdade,Privada,www.rehagro.com.br
